essay_id,n_annotated,n_effective,n_adequate,n_ineffective,n_unannotated,construct_score,pct_effective
AAAXMP138200001246732810_OR,15.0,0.0,15.0,0.0,5.0,1.0,0.0
AAAXMP138200001247042125_OR,13.0,1.0,12.0,0.0,1.0,1.0769230769230769,0.07692307692307693
AAAXMP138200001247282850_OR,8.0,0.0,7.0,1.0,2.0,0.875,0.0
AAAXMP138200001248012125_OR,10.0,0.0,10.0,0.0,1.0,1.0,0.0
AAAXMP138200001248232810_OR,7.0,0.0,7.0,0.0,5.0,1.0,0.0
AAAXMP138200001249482850_OR,9.0,2.0,6.0,1.0,1.0,1.1111111111111112,0.2222222222222222
AAAXMP138200001249492810_OR,10.0,4.0,6.0,0.0,6.0,1.4,0.4
AAAXMP138200001249642850_OR,9.0,0.0,9.0,0.0,6.0,1.0,0.0
AAAXMP138200001252252144_OR,12.0,8.0,4.0,0.0,2.0,1.6666666666666667,0.6666666666666666
AAAXMP138200001252322810_OR,12.0,5.0,7.0,0.0,3.0,1.4166666666666667,0.4166666666666667
AAAXMP138200001253542810_OR,10.0,3.0,7.0,0.0,4.0,1.3,0.3
AAAXMP138200001253562810_OR,9.0,5.0,4.0,0.0,2.0,1.5555555555555556,0.5555555555555556
AAAXMP138200001253582850_OR,9.0,6.0,3.0,0.0,1.0,1.6666666666666667,0.6666666666666666
AAAXMP138200001253612125_OR,14.0,7.0,7.0,0.0,2.0,1.5,0.5
AAAXMP138200001254022125_OR,10.0,3.0,6.0,1.0,2.0,1.2,0.3
AAAXMP138200001254322810_OR,8.0,2.0,6.0,0.0,7.0,1.25,0.25
AAAXMP138200001254602810_OR,6.0,0.0,6.0,0.0,3.0,1.0,0.0
AAAXMP138200001254872810_OR,7.0,0.0,5.0,2.0,0.0,0.7142857142857143,0.0
AAAXMP138200001257212810_OR,9.0,4.0,5.0,0.0,5.0,1.4444444444444444,0.4444444444444444
AAAXMP138200001257242125_OR,8.0,0.0,8.0,0.0,0.0,1.0,0.0
AAAXMP138200001257512850_OR,8.0,3.0,5.0,0.0,4.0,1.375,0.375
AAAXMP138200001258182810_OR,14.0,1.0,13.0,0.0,4.0,1.0714285714285714,0.07142857142857142
AAAXMP138200001258542144_OR,9.0,8.0,1.0,0.0,5.0,1.8888888888888888,0.8888888888888888
AAAXMP138200001258842850_OR,9.0,0.0,9.0,0.0,5.0,1.0,0.0
AAAXMP138200001259292850_OR,9.0,0.0,9.0,0.0,6.0,1.0,0.0
AAAXMP138200001259812810_OR,14.0,1.0,13.0,0.0,4.0,1.0714285714285714,0.07142857142857142
AAAXMP138200001259912810_OR,8.0,0.0,8.0,0.0,0.0,1.0,0.0
AAAXMP138200001259932810_OR,7.0,0.0,6.0,1.0,2.0,0.8571428571428571,0.0
AAAXMP138200001261192810_OR,14.0,0.0,14.0,0.0,3.0,1.0,0.0
AAAXMP138200001261262850_OR,12.0,9.0,3.0,0.0,0.0,1.75,0.75
AAAXMP138200001261522810_OR,9.0,0.0,9.0,0.0,6.0,1.0,0.0
AAAXMP138200001261602125_OR,19.0,5.0,14.0,0.0,2.0,1.263157894736842,0.2631578947368421
AAAXMP138200001261952810_OR,9.0,0.0,9.0,0.0,3.0,1.0,0.0
AAAXMP138200001262162810_OR,6.0,0.0,6.0,0.0,0.0,1.0,0.0
AAAXMP138200001262172810_OR,6.0,0.0,6.0,0.0,2.0,1.0,0.0
AAAXMP138200001262552850_OR,10.0,0.0,10.0,0.0,2.0,1.0,0.0
AAAXMP138200001263272144_OR,13.0,8.0,5.0,0.0,2.0,1.6153846153846154,0.6153846153846154
AAAXMP138200001263282850_OR,12.0,6.0,6.0,0.0,2.0,1.5,0.5
AAAXMP138200001263332810_OR,8.0,1.0,7.0,0.0,1.0,1.125,0.125
AAAXMP138200001263472850_OR,7.0,0.0,7.0,0.0,0.0,1.0,0.0
AAAXMP138200001263492850_OR,10.0,3.0,7.0,0.0,3.0,1.3,0.3
AAAXMP138200001264942850_OR,9.0,0.0,9.0,0.0,5.0,1.0,0.0
AAAXMP138200001264952810_OR,12.0,0.0,12.0,0.0,5.0,1.0,0.0
AAAXMP138200001265032144_OR,10.0,0.0,10.0,0.0,4.0,1.0,0.0
AAAXMP138200001265242810_OR,9.0,9.0,0.0,0.0,2.0,2.0,1.0
AAAXMP138200001265542810_OR,9.0,1.0,7.0,1.0,2.0,1.0,0.1111111111111111
AAAXMP138200001266022850_OR,9.0,2.0,7.0,0.0,2.0,1.2222222222222223,0.2222222222222222
AAAXMP138200001266342810_OR,9.0,2.0,7.0,0.0,2.0,1.2222222222222223,0.2222222222222222
AAAXMP138200001267042810_OR,12.0,0.0,12.0,0.0,5.0,1.0,0.0
AAAXMP138200001267072810_OR,9.0,0.0,9.0,0.0,0.0,1.0,0.0
AAAXMP138200001268422850_OR,11.0,1.0,10.0,0.0,1.0,1.0909090909090908,0.09090909090909091
AAAXMP138200001268452144_OR,12.0,4.0,8.0,0.0,2.0,1.3333333333333333,0.3333333333333333
AAAXMP138200001268712810_OR,9.0,2.0,7.0,0.0,3.0,1.2222222222222223,0.2222222222222222
AAAXMP138200001268792810_OR,13.0,0.0,13.0,0.0,5.0,1.0,0.0
AAAXMP138200001270712850_OR,13.0,6.0,7.0,0.0,5.0,1.4615384615384615,0.46153846153846156
AAAXMP138200001271552125_OR,14.0,10.0,4.0,0.0,2.0,1.7142857142857142,0.7142857142857143
AAAXMP138200001271682810_OR,16.0,10.0,6.0,0.0,2.0,1.625,0.625
AAAXMP138200001271702810_OR,9.0,4.0,5.0,0.0,6.0,1.4444444444444444,0.4444444444444444
AAAXMP138200001271712810_OR,9.0,1.0,8.0,0.0,5.0,1.1111111111111112,0.1111111111111111
AAAXMP138200001271762125_OR,19.0,5.0,14.0,0.0,1.0,1.263157894736842,0.2631578947368421
AAAXMP138200001271992125_OR,15.0,11.0,4.0,0.0,2.0,1.7333333333333334,0.7333333333333333
AAAXMP138200001272272850_OR,5.0,0.0,5.0,0.0,2.0,1.0,0.0
AAAXMP138200001272282810_OR,9.0,0.0,9.0,0.0,6.0,1.0,0.0
AAAXMP138200001272292810_OR,11.0,0.0,11.0,0.0,6.0,1.0,0.0
AAAXMP138200001272302850_OR,8.0,1.0,7.0,0.0,4.0,1.125,0.125
AAAXMP138200001273182125_OR,11.0,0.0,11.0,0.0,2.0,1.0,0.0
AAAXMP138200001274492810_OR,10.0,10.0,0.0,0.0,5.0,2.0,1.0
AAAXMP138200001274522810_OR,9.0,0.0,9.0,0.0,7.0,1.0,0.0
AAAXMP138200001274702850_OR,9.0,1.0,8.0,0.0,5.0,1.1111111111111112,0.1111111111111111
AAAXMP138200001275042125_OR,12.0,0.0,12.0,0.0,2.0,1.0,0.0
AAAXMP138200001275622810_OR,13.0,0.0,12.0,1.0,0.0,0.9230769230769231,0.0
AAAXMP138200001276112810_OR,13.0,3.0,10.0,0.0,4.0,1.2307692307692308,0.23076923076923078
AAAXMP138200001276142810_OR,8.0,5.0,3.0,0.0,3.0,1.625,0.625
AAAXMP138200001277232810_OR,9.0,1.0,8.0,0.0,2.0,1.1111111111111112,0.1111111111111111
AAAXMP138200001277262810_OR,8.0,1.0,7.0,0.0,0.0,1.125,0.125
AAAXMP138200001277802810_OR,7.0,0.0,7.0,0.0,0.0,1.0,0.0
AAAXMP138200001278632810_OR,9.0,0.0,9.0,0.0,5.0,1.0,0.0
AAAXMP138200001280562810_OR,12.0,1.0,11.0,0.0,6.0,1.0833333333333333,0.08333333333333333
AAAXMP138200001280802850_OR,9.0,3.0,6.0,0.0,0.0,1.3333333333333333,0.3333333333333333
AAAXMP138200001281132850_OR,8.0,4.0,4.0,0.0,5.0,1.5,0.5
AAAXMP138200001281182850_OR,15.0,0.0,15.0,0.0,4.0,1.0,0.0
AAAXMP138200001281852810_OR,12.0,0.0,9.0,3.0,3.0,0.75,0.0
AAAXMP138200001283742810_OR,13.0,3.0,10.0,0.0,2.0,1.2307692307692308,0.23076923076923078
AAAXMP138200001284352810_OR,12.0,2.0,10.0,0.0,4.0,1.1666666666666667,0.16666666666666666
AAAXMP138200001284422125_OR,9.0,3.0,6.0,0.0,1.0,1.3333333333333333,0.3333333333333333
AAAXMP138200001284562125_OR,10.0,5.0,5.0,0.0,1.0,1.5,0.5
AAAXMP138200001286222850_OR,9.0,4.0,5.0,0.0,3.0,1.4444444444444444,0.4444444444444444
AAAXMP138200001288502810_OR,6.0,2.0,4.0,0.0,0.0,1.3333333333333333,0.3333333333333333
AAAXMP138200001289242850_OR,9.0,3.0,6.0,0.0,4.0,1.3333333333333333,0.3333333333333333
AAAXMP138200001289252810_OR,8.0,3.0,5.0,0.0,7.0,1.375,0.375
AAAXMP138200001290012810_OR,13.0,0.0,13.0,0.0,2.0,1.0,0.0
AAAXMP138200001290032850_OR,10.0,0.0,10.0,0.0,3.0,1.0,0.0
AAAXMP138200001290052810_OR,9.0,6.0,3.0,0.0,5.0,1.6666666666666667,0.6666666666666666
AAAXMP138200001291052125_OR,12.0,0.0,12.0,0.0,2.0,1.0,0.0
AAAXMP138200001291222125_OR,7.0,2.0,5.0,0.0,0.0,1.2857142857142858,0.2857142857142857
AAAXMP138200001291462144_OR,12.0,7.0,5.0,0.0,2.0,1.5833333333333333,0.5833333333333334
AAAXMP138200001292582810_OR,9.0,0.0,9.0,0.0,6.0,1.0,0.0
AAAXMP138200001294042810_OR,8.0,3.0,5.0,0.0,0.0,1.375,0.375
AAAXMP138200001294222125_OR,12.0,0.0,11.0,1.0,0.0,0.9166666666666666,0.0
AAAXMP138200001295672144_OR,11.0,9.0,2.0,0.0,2.0,1.8181818181818181,0.8181818181818182
AAAXMP138200001295702144_OR,10.0,0.0,10.0,0.0,1.0,1.0,0.0
AAAXMP138200001295852810_OR,9.0,6.0,3.0,0.0,4.0,1.6666666666666667,0.6666666666666666
AAAXMP138200001296112810_OR,7.0,2.0,5.0,0.0,5.0,1.2857142857142858,0.2857142857142857
AAAXMP138200001296222850_OR,9.0,1.0,8.0,0.0,6.0,1.1111111111111112,0.1111111111111111
AAAXMP138200001296232810_OR,10.0,2.0,8.0,0.0,5.0,1.2,0.2
AAAXMP138200001296752144_OR,14.0,2.0,12.0,0.0,7.0,1.1428571428571428,0.14285714285714285
AAAXMP138200001296942810_OR,7.0,0.0,7.0,0.0,5.0,1.0,0.0
AAAXMP138200001297782850_OR,10.0,2.0,8.0,0.0,3.0,1.2,0.2
AAAXMP138200001297812850_OR,7.0,1.0,6.0,0.0,0.0,1.1428571428571428,0.14285714285714285
AAAXMP138200001297842850_OR,12.0,2.0,10.0,0.0,5.0,1.1666666666666667,0.16666666666666666
AAAXMP138200001298672125_OR,11.0,4.0,7.0,0.0,2.0,1.3636363636363635,0.36363636363636365
AAAXMP138200001301552850_OR,9.0,1.0,8.0,0.0,5.0,1.1111111111111112,0.1111111111111111
AAAXMP138200001301612810_OR,9.0,6.0,3.0,0.0,2.0,1.6666666666666667,0.6666666666666666
AAAXMP138200001302002144_OR,12.0,8.0,4.0,0.0,1.0,1.6666666666666667,0.6666666666666666
AAAXMP138200001302392810_OR,4.0,0.0,4.0,0.0,2.0,1.0,0.0
AAAXMP138200001302442810_OR,9.0,0.0,9.0,0.0,0.0,1.0,0.0
AAAXMP138200001303172810_OR,12.0,0.0,12.0,0.0,3.0,1.0,0.0
AAAXMP138200001303252810_OR,7.0,0.0,7.0,0.0,0.0,1.0,0.0
AAAXMP138200001304322850_OR,8.0,2.0,6.0,0.0,6.0,1.25,0.25
AAAXMP138200001304472810_OR,7.0,4.0,3.0,0.0,4.0,1.5714285714285714,0.5714285714285714
AAAXMP138200001304732810_OR,8.0,0.0,8.0,0.0,5.0,1.0,0.0
AAAXMP138200001305362810_OR,7.0,0.0,7.0,0.0,6.0,1.0,0.0
AAAXMP138200001305382850_OR,14.0,4.0,10.0,0.0,2.0,1.2857142857142858,0.2857142857142857
AAAXMP138200001305532125_OR,14.0,5.0,9.0,0.0,1.0,1.3571428571428572,0.35714285714285715
AAAXMP138200001305722810_OR,10.0,0.0,10.0,0.0,3.0,1.0,0.0
AAAXMP138200001305782810_OR,11.0,4.0,7.0,0.0,6.0,1.3636363636363635,0.36363636363636365
AAAXMP138200001305792810_OR,15.0,3.0,12.0,0.0,2.0,1.2,0.2
AAAXMP138200001305802850_OR,10.0,5.0,5.0,0.0,5.0,1.5,0.5
AAAXMP138200001306232850_OR,9.0,4.0,5.0,0.0,5.0,1.4444444444444444,0.4444444444444444
AAAXMP138200001306272810_OR,8.0,2.0,6.0,0.0,3.0,1.25,0.25
AAAXMP138200001307242850_OR,11.0,2.0,9.0,0.0,1.0,1.1818181818181819,0.18181818181818182
AAAXMP138200001307282810_OR,12.0,0.0,12.0,0.0,6.0,1.0,0.0
AAAXMP138200001307482144_OR,12.0,2.0,10.0,0.0,4.0,1.1666666666666667,0.16666666666666666
AAAXMP138200001307852144_OR,11.0,1.0,10.0,0.0,2.0,1.0909090909090908,0.09090909090909091
AAAXMP138200001312342144_OR,8.0,0.0,8.0,0.0,2.0,1.0,0.0
AAAXMP138200001312512850_OR,9.0,0.0,9.0,0.0,6.0,1.0,0.0
AAAXMP138200001312532810_OR,10.0,0.0,10.0,0.0,2.0,1.0,0.0
AAAXMP138200001312542810_OR,8.0,3.0,4.0,1.0,6.0,1.25,0.375
AAAXMP138200001312952810_OR,8.0,0.0,8.0,0.0,3.0,1.0,0.0
AAAXMP138200001313312810_OR,6.0,1.0,5.0,0.0,3.0,1.1666666666666667,0.16666666666666666
AAAXMP138200001315512144_OR,7.0,0.0,7.0,0.0,5.0,1.0,0.0
AAAXMP138200001316152850_OR,8.0,0.0,4.0,4.0,1.0,0.5,0.0
AAAXMP138200001316162810_OR,7.0,0.0,7.0,0.0,2.0,1.0,0.0
AAAXMP138200001316412144_OR,9.0,7.0,2.0,0.0,3.0,1.7777777777777777,0.7777777777777778
AAAXMP138200001316462125_OR,15.0,9.0,6.0,0.0,2.0,1.6,0.6
AAAXMP138200001316982810_OR,8.0,1.0,7.0,0.0,4.0,1.125,0.125
AAAXMP138200001316992850_OR,9.0,5.0,4.0,0.0,6.0,1.5555555555555556,0.5555555555555556
AAAXMP138200001317042850_OR,10.0,1.0,9.0,0.0,2.0,1.1,0.1
AAAXMP138200001317682810_OR,7.0,0.0,7.0,0.0,1.0,1.0,0.0
AAAXMP138200001317972144_OR,10.0,1.0,9.0,0.0,5.0,1.1,0.1
AAAXMP138200001318192810_OR,7.0,0.0,7.0,0.0,1.0,1.0,0.0
AAAXMP138200001319792850_OR,9.0,0.0,9.0,0.0,6.0,1.0,0.0
AAAXMP138200001320902810_OR,7.0,0.0,7.0,0.0,0.0,1.0,0.0
AAAXMP138200001321932810_OR,11.0,6.0,5.0,0.0,2.0,1.5454545454545454,0.5454545454545454
AAAXMP138200001322172125_OR,14.0,8.0,6.0,0.0,1.0,1.5714285714285714,0.5714285714285714
AAAXMP138200001322792144_OR,13.0,0.0,13.0,0.0,3.0,1.0,0.0
AAAXMP138200001322992125_OR,11.0,0.0,11.0,0.0,0.0,1.0,0.0
AAAXMP138200001323032810_OR,9.0,4.0,5.0,0.0,3.0,1.4444444444444444,0.4444444444444444
AAAXMP138200001323072810_OR,9.0,0.0,9.0,0.0,4.0,1.0,0.0
AAAXMP138200001323092810_OR,7.0,2.0,5.0,0.0,1.0,1.2857142857142858,0.2857142857142857
AAAXMP138200001323112850_OR,11.0,2.0,9.0,0.0,1.0,1.1818181818181819,0.18181818181818182
AAAXMP138200001323552850_OR,11.0,0.0,11.0,0.0,3.0,1.0,0.0
AAAXMP138200001325132810_OR,9.0,0.0,9.0,0.0,5.0,1.0,0.0
AAAXMP138200001325382850_OR,9.0,4.0,5.0,0.0,4.0,1.4444444444444444,0.4444444444444444
AAAXMP138200001326032810_OR,9.0,7.0,2.0,0.0,4.0,1.7777777777777777,0.7777777777777778
AAAXMP138200001326052850_OR,9.0,3.0,6.0,0.0,8.0,1.3333333333333333,0.3333333333333333
AAAXMP138200001326392810_OR,9.0,0.0,9.0,0.0,3.0,1.0,0.0
AAAXMP138200001326472125_OR,9.0,9.0,0.0,0.0,1.0,2.0,1.0
AAAXMP138200001326482144_OR,16.0,0.0,16.0,0.0,1.0,1.0,0.0
AAAXMP138200001326622125_OR,11.0,0.0,11.0,0.0,2.0,1.0,0.0
AAAXMP138200001327412810_OR,8.0,0.0,8.0,0.0,4.0,1.0,0.0
AAAXMP138200001327432850_OR,7.0,2.0,5.0,0.0,5.0,1.2857142857142858,0.2857142857142857
AAAXMP138200001328222850_OR,12.0,3.0,9.0,0.0,2.0,1.25,0.25
AAAXMP138200001328292125_OR,12.0,3.0,9.0,0.0,1.0,1.25,0.25
AAAXMP138200001328302125_OR,12.0,4.0,8.0,0.0,2.0,1.3333333333333333,0.3333333333333333
AAAXMP138200001328442810_OR,7.0,0.0,7.0,0.0,0.0,1.0,0.0
AAAXMP138200001329652144_OR,14.0,8.0,6.0,0.0,3.0,1.5714285714285714,0.5714285714285714
AAAXMP138200001329662125_OR,22.0,14.0,8.0,0.0,1.0,1.6363636363636365,0.6363636363636364
AAAXMP138200001329872125_OR,18.0,7.0,11.0,0.0,0.0,1.3888888888888888,0.3888888888888889
AAAXMP138200001329962850_OR,10.0,2.0,5.0,3.0,7.0,0.9,0.2
AAAXMP138200001329982810_OR,9.0,4.0,5.0,0.0,4.0,1.4444444444444444,0.4444444444444444
AAAXMP138200001330172144_OR,10.0,8.0,2.0,0.0,4.0,1.8,0.8
AAAXMP138200001330612850_OR,11.0,1.0,7.0,3.0,0.0,0.8181818181818182,0.09090909090909091
AAAXMP138200001331302850_OR,9.0,0.0,9.0,0.0,4.0,1.0,0.0
AAAXMP138200001331312810_OR,9.0,0.0,9.0,0.0,5.0,1.0,0.0
AAAXMP138200001333702125_OR,14.0,7.0,7.0,0.0,1.0,1.5,0.5
AAAXMP138200001333892810_OR,10.0,2.0,8.0,0.0,5.0,1.2,0.2
AAAXMP138200001334302144_OR,9.0,5.0,4.0,0.0,7.0,1.5555555555555556,0.5555555555555556
AAAXMP138200001334472850_OR,12.0,3.0,9.0,0.0,1.0,1.25,0.25
AAAXMP138200001334542810_OR,10.0,7.0,3.0,0.0,4.0,1.7,0.7
AAAXMP138200001334672125_OR,15.0,8.0,7.0,0.0,0.0,1.5333333333333334,0.5333333333333333
AAAXMP138200001334692125_OR,12.0,6.0,6.0,0.0,2.0,1.5,0.5
AAAXMP138200001335782144_OR,11.0,3.0,8.0,0.0,7.0,1.2727272727272727,0.2727272727272727
AAAXMP138200001336082144_OR,13.0,3.0,10.0,0.0,4.0,1.2307692307692308,0.23076923076923078
AAAXMP138200001336742810_OR,9.0,0.0,9.0,0.0,6.0,1.0,0.0
AAAXMP138200001338542125_OR,9.0,0.0,9.0,0.0,1.0,1.0,0.0
AAAXMP138200001339722810_OR,13.0,7.0,6.0,0.0,1.0,1.5384615384615385,0.5384615384615384
AAAXMP138200001339812810_OR,12.0,0.0,12.0,0.0,7.0,1.0,0.0
AAAXMP138200001340402810_OR,9.0,1.0,8.0,0.0,5.0,1.1111111111111112,0.1111111111111111
AAAXMP138200001340432810_OR,9.0,3.0,6.0,0.0,6.0,1.3333333333333333,0.3333333333333333
AAAXMP138200001341032850_OR,9.0,0.0,9.0,0.0,4.0,1.0,0.0
AAAXMP138200001341062810_OR,12.0,12.0,0.0,0.0,0.0,2.0,1.0
AAAXMP138200001341372810_OR,9.0,2.0,7.0,0.0,0.0,1.2222222222222223,0.2222222222222222
AAAXMP138200001341462810_OR,8.0,5.0,3.0,0.0,1.0,1.625,0.625
AAAXMP138200001342542810_OR,12.0,0.0,12.0,0.0,3.0,1.0,0.0
AAAXMP138200001342652125_OR,12.0,9.0,3.0,0.0,1.0,1.75,0.75
AAAXMP138200001342662125_OR,12.0,7.0,5.0,0.0,1.0,1.5833333333333333,0.5833333333333334
AAAXMP138200001343742810_OR,10.0,0.0,10.0,0.0,0.0,1.0,0.0
AAAXMP138200001343762125_OR,12.0,0.0,12.0,0.0,1.0,1.0,0.0
AAAXMP138200001344442125_OR,14.0,8.0,6.0,0.0,3.0,1.5714285714285714,0.5714285714285714
AAAXMP138200001348792125_OR,9.0,1.0,8.0,0.0,0.0,1.1111111111111112,0.1111111111111111
AAAXMP138200001349572144_OR,12.0,6.0,6.0,0.0,3.0,1.5,0.5
AAAXMP138200001349782810_OR,7.0,1.0,6.0,0.0,4.0,1.1428571428571428,0.14285714285714285
AAAXMP138200001349842810_OR,9.0,0.0,9.0,0.0,2.0,1.0,0.0
AAAXMP138200001350842810_OR,13.0,5.0,8.0,0.0,2.0,1.3846153846153846,0.38461538461538464
AAAXMP138200001351992850_OR,7.0,0.0,7.0,0.0,4.0,1.0,0.0
AAAXMP138200001352432125_OR,16.0,0.0,16.0,0.0,0.0,1.0,0.0
AAAXMP138200001353372810_OR,9.0,0.0,9.0,0.0,5.0,1.0,0.0
AAAXMP138200001353772850_OR,8.0,1.0,7.0,0.0,2.0,1.125,0.125
AAAXMP138200001354822125_OR,12.0,6.0,6.0,0.0,0.0,1.5,0.5
AAAXMP138200001355002810_OR,7.0,0.0,7.0,0.0,1.0,1.0,0.0
AAAXMP138200001355562144_OR,10.0,4.0,6.0,0.0,6.0,1.4,0.4
AAAXMP138200001356272810_OR,15.0,12.0,3.0,0.0,3.0,1.8,0.8
AAAXMP138200001357202810_OR,7.0,2.0,5.0,0.0,0.0,1.2857142857142858,0.2857142857142857
AAAXMP138200001357502810_OR,9.0,3.0,6.0,0.0,6.0,1.3333333333333333,0.3333333333333333
AAAXMP138200001358202810_OR,9.0,4.0,5.0,0.0,5.0,1.4444444444444444,0.4444444444444444
AAAXMP138200001358732810_OR,9.0,1.0,8.0,0.0,7.0,1.1111111111111112,0.1111111111111111
AAAXMP138200001359012810_OR,4.0,1.0,3.0,0.0,2.0,1.25,0.25
AAAXMP138200001359182125_OR,14.0,7.0,7.0,0.0,0.0,1.5,0.5
AAAXMP138200001359532810_OR,7.0,0.0,5.0,2.0,3.0,0.7142857142857143,0.0
AAAXMP138200001360002810_OR,11.0,0.0,11.0,0.0,5.0,1.0,0.0
AAAXMP138200001360732810_OR,11.0,6.0,5.0,0.0,7.0,1.5454545454545454,0.5454545454545454
AAAXMP138200001360932810_OR,12.0,4.0,8.0,0.0,3.0,1.3333333333333333,0.3333333333333333
AAAXMP138200001361412810_OR,9.0,0.0,9.0,0.0,6.0,1.0,0.0
AAAXMP138200001361472125_OR,12.0,8.0,4.0,0.0,2.0,1.6666666666666667,0.6666666666666666
AAAXMP138200001362032850_OR,21.0,2.0,17.0,2.0,5.0,1.0,0.09523809523809523
AAAXMP138200001362192144_OR,11.0,2.0,9.0,0.0,3.0,1.1818181818181819,0.18181818181818182
AAAXMP138200001362462850_OR,13.0,4.0,9.0,0.0,1.0,1.3076923076923077,0.3076923076923077
AAAXMP138200001362672810_OR,9.0,5.0,4.0,0.0,4.0,1.5555555555555556,0.5555555555555556
AAAXMP138200001362812850_OR,15.0,5.0,10.0,0.0,7.0,1.3333333333333333,0.3333333333333333
AAAXMP138200001366022810_OR,6.0,3.0,3.0,0.0,0.0,1.5,0.5
AAAXMP138200001366112850_OR,14.0,2.0,12.0,0.0,2.0,1.1428571428571428,0.14285714285714285
AAAXMP138200001366122850_OR,6.0,0.0,6.0,0.0,3.0,1.0,0.0
AAAXMP138200001366512810_OR,9.0,3.0,6.0,0.0,5.0,1.3333333333333333,0.3333333333333333
AAAXMP138200001366632810_OR,10.0,2.0,8.0,0.0,6.0,1.2,0.2
AAAXMP138200001367112810_OR,9.0,2.0,7.0,0.0,7.0,1.2222222222222223,0.2222222222222222
AAAXMP138200001367732850_OR,12.0,3.0,9.0,0.0,5.0,1.25,0.25
AAAXMP138200001368542810_OR,9.0,0.0,9.0,0.0,0.0,1.0,0.0
AAAXMP138200001369602850_OR,11.0,1.0,10.0,0.0,3.0,1.0909090909090908,0.09090909090909091
AAAXMP138200001369742810_OR,10.0,0.0,10.0,0.0,1.0,1.0,0.0
AAAXMP138200001369832850_OR,10.0,0.0,10.0,0.0,5.0,1.0,0.0
AAAXMP138200001370672810_OR,9.0,0.0,9.0,0.0,1.0,1.0,0.0
AAAXMP138200001372272850_OR,11.0,2.0,9.0,0.0,2.0,1.1818181818181819,0.18181818181818182
AAAXMP138200001372392144_OR,12.0,0.0,12.0,0.0,7.0,1.0,0.0
AAAXMP138200001373152810_OR,9.0,4.0,5.0,0.0,6.0,1.4444444444444444,0.4444444444444444
AAAXMP138200001373482144_OR,15.0,8.0,7.0,0.0,3.0,1.5333333333333334,0.5333333333333333
AAAXMP138200001373952125_OR,16.0,4.0,12.0,0.0,3.0,1.25,0.25
AAAXMP138200001374032850_OR,8.0,0.0,8.0,0.0,4.0,1.0,0.0
AAAXMP138200001374662125_OR,14.0,4.0,10.0,0.0,0.0,1.2857142857142858,0.2857142857142857
AAAXMP138200001374872810_OR,10.0,1.0,9.0,0.0,3.0,1.1,0.1
AAAXMP138200001374992125_OR,12.0,5.0,7.0,0.0,0.0,1.4166666666666667,0.4166666666666667
AAAXMP138200001375032125_OR,12.0,2.0,10.0,0.0,1.0,1.1666666666666667,0.16666666666666666
AAAXMP138200001375162125_OR,11.0,1.0,10.0,0.0,0.0,1.0909090909090908,0.09090909090909091
AAAXMP138200001375632850_OR,12.0,8.0,4.0,0.0,0.0,1.6666666666666667,0.6666666666666666
AAAXMP138200001375672810_OR,9.0,4.0,5.0,0.0,6.0,1.4444444444444444,0.4444444444444444
AAAXMP138200001375882144_OR,8.0,0.0,8.0,0.0,7.0,1.0,0.0
AAAXMP138200001376012810_OR,11.0,9.0,2.0,0.0,4.0,1.8181818181818181,0.8181818181818182
AAAXMP138200001376142810_OR,7.0,3.0,4.0,0.0,4.0,1.4285714285714286,0.42857142857142855
AAAXMP138200001376382810_OR,10.0,0.0,10.0,0.0,6.0,1.0,0.0
AAAXMP138200001378302850_OR,7.0,3.0,4.0,0.0,1.0,1.4285714285714286,0.42857142857142855
AAAXMP138200001378792125_OR,11.0,6.0,5.0,0.0,1.0,1.5454545454545454,0.5454545454545454
AAAXMP138200001379522810_OR,12.0,3.0,9.0,0.0,1.0,1.25,0.25
AAAXMP138200001379632810_OR,9.0,7.0,2.0,0.0,0.0,1.7777777777777777,0.7777777777777778
AAAXMP138200001379672810_OR,9.0,7.0,2.0,0.0,0.0,1.7777777777777777,0.7777777777777778
AAAXMP138200001380022144_OR,10.0,4.0,6.0,0.0,2.0,1.4,0.4
AAAXMP138200001381302125_OR,15.0,6.0,9.0,0.0,2.0,1.4,0.4
AAAXMP138200001381702850_OR,8.0,0.0,7.0,1.0,3.0,0.875,0.0
AAAXMP138200001381752144_OR,12.0,4.0,8.0,0.0,2.0,1.3333333333333333,0.3333333333333333
AAAXMP138200001381872810_OR,9.0,7.0,2.0,0.0,0.0,1.7777777777777777,0.7777777777777778
AAAXMP138200001382712125_OR,12.0,2.0,10.0,0.0,1.0,1.1666666666666667,0.16666666666666666
AAAXMP138200001383092810_OR,12.0,3.0,9.0,0.0,0.0,1.25,0.25
AAAXMP138200001383632144_OR,13.0,0.0,12.0,1.0,6.0,0.9230769230769231,0.0
AAAXMP138200001383722125_OR,8.0,2.0,6.0,0.0,0.0,1.25,0.25
AAAXMP138200001383842850_OR,11.0,8.0,3.0,0.0,4.0,1.7272727272727273,0.7272727272727273
AAAXMP138200001384002810_OR,9.0,3.0,6.0,0.0,2.0,1.3333333333333333,0.3333333333333333
AAAXMP138200001384032125_OR,10.0,3.0,7.0,0.0,3.0,1.3,0.3
AAAXMP138200001384142850_OR,9.0,3.0,6.0,0.0,5.0,1.3333333333333333,0.3333333333333333
AAAXMP138200001387222144_OR,13.0,0.0,13.0,0.0,7.0,1.0,0.0
